Student Number,PH-121,HS-101,CY-105,HS-105/12,MT-111,CS-105,CS-106,EL-102,EE-119,ME-107,CS-107,HS-205/20,MT-222,EE-222,MT-224,CS-210,CS-211,CS-203,CS-214,EE-217,CS-212,CS-215,MT-331,EF-303,HS-304,CS-301,CS-302,TC-383,MT-442,EL-332,CS-318,CS-306,CS-312,CS-317,CS-403,CS-421,CS-406,CS-414,CS-419,CS-423,CS-412
97507,69.67,52.51,89.43,76.55,60.47,94.88,87.83,23.74,78.12,83.27,82.77,14.43,38.92,10.65,50.89,84.27,60.73,5.85,80.56,82.57,60.14,49.44,74.21,59.1,20.02,74.14,50.6,60.92,73.86,40.42,63.12,46.77,79.07,70.62,87.99,70.94,75.91,55.32,64.94,63.59,62.23
97508,77,17.69,92.12,86,67.54,78.73,82.09,60.55,84.55,55.34,63.97,69.53,38.59,27.28,55.83,81.11,53.95,51.94,23.99,34.2,70.32,39.21,75.09,77.25,27.04,58.85,65.48,68.55,89.03,49.82,44.47,55.68,82.06,59.93,84.21,61.27,63.97,65.13,82.8,58.87,71.41
97509,81.01,6.1,94.68,74.14,73.05,94.67,60.46,55.65,69.49,66,50.14,47.6,48.15,48.69,57.65,75.66,51.33,35.5,33.62,42.93,47.76,25.03,80.66,53.79,35.66,83.29,86.16,61.17,84.92,43.76,33.2,53.58,66.25,67.19,67.28,74.93,57.2,60.38,76.56,72.61,62.55
97510,30.78,94.26,90.2,17.69,7.53,42.92,54.39,33.26,17.66,14.23,24.52,80.45,28.22,37.33,69.5,38.85,53.65,12.24,47.62,59.57,48.63,46.71,15.53,5.27,9.08,10.6,34.14,20.28,24.56,23.03,0,7.8,10.78,12.45,66.71,4.58,0,28.43,44.87,28.83,13.34
97511,72.43,22.68,85.38,62.65,89.68,61.12,68.37,11.08,65.4,72.29,84.38,70.91,39.87,57.96,67.44,68.45,82.74,64.06,74.04,26.14,72.4,91.21,93.87,56.49,38.14,67.49,57.15,84.21,76.78,65.65,35.19,69.57,85.52,65.35,89.86,65.36,56.11,44.15,80.25,40.16,66.43
97512,48.56,10.15,82.38,64.47,26.48,51.65,49.04,77.2,33.01,41.31,78.63,74.76,62.68,25.3,60.77,20.09,59.22,11.65,62.99,74,43.18,55.59,23.35,60.4,14.99,52.25,15.6,38.88,51.44,14.62,0,24.19,63.76,25.49,69.98,27.55,44.29,59.71,67.02,31.18,29.67
97513,26.68,14.64,71.35,50,50.47,63.2,92.68,11.27,44.82,19.38,8.46,68.39,10.99,29.83,9.3,29.76,18.35,19.8,49.54,11.33,68.66,12.09,77.79,61.72,7.64,49.34,61.09,40.51,66.42,5.19,6.78,20.22,12.74,27.32,65.17,58.1,38.58,51.28,63.2,28.2,36.53
97514,48.95,36.42,93.54,48.38,53.39,25.84,77.69,77.23,64.7,14.98,25.32,33.06,87.32,83.88,35.92,77.85,97.37,50.56,7.41,42.99,61.86,90.39,65,17.54,13.2,47.66,21.17,6.52,86.06,32.27,12.24,24.01,70.07,33.19,82.87,6.41,11.34,39.91,65.56,26.8,1.38
97515,57.87,12.17,69.19,83.49,54.03,73.15,59.08,5.51,69.88,5.94,5.87,63.68,12.37,24.76,76.63,67.29,41.02,52.04,31.44,45.97,81.93,29.97,85.21,69.93,58.02,83.3,84.83,55.34,92.79,88.71,45.35,62.69,87.2,60.1,91.54,76.23,78.69,64.82,85.41,67.56,70.8
97516,49.28,22.33,91.21,42.89,43.6,69.48,73.59,7.2,75.38,22.38,22.36,37.65,14.94,14.35,58.56,77.4,28.64,19.45,24.92,42.71,69.22,39.07,70.78,67.69,48.15,66.48,80.12,54.87,77.38,35.48,10.35,54.5,78.31,56.69,88.34,56.01,59.1,45.94,66.48,49.53,60.06
97517,57.95,6.62,83.77,11.24,72.51,8.52,72.48,15.72,15.74,25.8,41.13,63.64,25.28,23.28,24.35,57.28,19.37,39.27,16.51,15.45,66.22,39.91,71.41,45.65,10.89,33.91,37.98,24.13,88.39,1.31,5.75,0,11.45,0,89.96,32.39,4.51,23.65,64.2,2.54,0
97518,70.91,19.78,86.74,80.57,85.26,86.98,92.74,70.09,85.45,66.26,53.3,68.88,47,35.68,62.81,68.31,63.46,66.99,30.77,63.69,74.98,58.28,87.92,66.65,49.53,82.61,80.44,74.34,96.62,80.43,63.81,50.57,92.69,28.96,86.33,71.68,56.88,54.61,74.01,54.17,60.32
97519,70.09,11.1,94.26,77.34,65.3,89.79,60.28,7.9,71.9,46.55,68.64,71.95,35.73,64.88,67.23,66.94,37.2,53.84,42.98,44.18,62.55,54.01,72.06,66.68,21.07,74.92,59.16,55.4,61.67,49.71,6.02,32.31,79.55,56.71,93.79,74.15,56.41,49.27,73.34,37.31,60.72
97520,80.81,54.83,84.99,67.13,88.42,69.04,83.59,28.22,71.29,57.1,93.02,70.49,44.64,33.64,58.26,74.06,53.89,79.25,37.83,33.54,56.92,55.89,86.69,53.76,29.41,55.25,71.76,61.36,67.52,45.98,20.36,64.53,46.52,35.8,94.11,48.01,61.45,51.34,55.98,19.74,36.98
97521,99.73,7.3,92.58,77.14,51.91,84.67,62.85,58.3,92.18,80.24,59.76,62.6,27.77,53.5,55.58,56.9,32.31,65.17,21.34,49.65,58.81,29.78,74.3,67.84,31.27,69.26,74.81,52.68,74.13,57.27,21.73,43.53,85.98,34.46,88.96,75.84,49.04,40.93,66.2,34.01,61.35
97522,22.51,7.27,50.94,30.5,46,29.61,62.38,19.6,65.11,37.89,23.03,50.7,5.9,2.31,14.59,26.11,14.93,7.94,9.55,13.67,62.38,74.04,14.8,36.38,3.6,30.08,21.07,33.25,6.76,12.08,0,74.23,12.05,18.86,83.79,12.57,0,30.77,52.74,17.62,14.75
97523,25.77,79.6,60.21,80.96,38.63,56.13,39.98,8.94,39.31,50.71,32.71,64.82,31.03,13.44,33.08,16.05,72.19,13.31,30.9,25.97,45.7,57.67,7.7,26.7,2.92,27.65,18.64,11.6,8.31,10.41,0,10.46,0,1.16,79.1,3.93,2.43,17.49,37.66,24.65,3.4
97524,51.97,10.89,90.41,82.75,54.59,85.79,58.84,8.99,65.23,34.8,13.48,40.94,11.43,18.73,44.16,58.82,14.82,44.98,8.01,25.13,59.52,6.22,50.07,44.73,5.27,55.22,29.03,20.54,31.4,14.6,21.75,65.63,56.76,51.66,94.01,34.33,10.96,59.38,60.21,15.29,36.21
97525,51.39,80.22,92.08,87.7,40.39,68.06,89.4,83.75,57.21,17.95,22.27,55.98,50.94,9.72,33.34,62.8,46.19,45.92,10.85,50.54,58.93,21.94,77.52,63.01,73.7,55.43,45.66,31.72,55.56,12.49,4.8,9.32,54.49,44.49,73.45,12.15,15.95,73.44,76.63,46.88,27.93
97526,25.92,84.9,90.46,35.68,34.65,50.64,39.5,100,48.32,88.02,14.58,37.29,38.94,64.51,88.81,52.01,82.56,37.22,87.35,90.3,56.37,77,61.38,27.51,53.2,58.84,77.48,31.95,79.44,55.66,12.66,53.01,77.77,45.17,87.46,45.05,59.12,30.38,37.58,11.19,61.77
97527,56.15,30.03,82.4,28.04,45.96,65.81,46.28,9.4,45.67,39.89,45.05,34.01,81.22,38.31,19.31,51.22,57.71,7.26,82.6,33.25,68.78,64.26,46.18,50.19,30.24,64.24,69.89,36.34,57.14,6.71,38.43,57.2,73.64,46.93,70.24,34.44,9.93,31.45,69.98,61.17,64.34
97528,21.12,7.81,58.6,74.36,21.34,47.35,37.27,61.11,38.18,71.05,81.46,64.61,10.59,31.97,62.72,6.38,9.88,9.58,36.22,5.49,33.93,41.85,72.85,7.26,34.17,45.53,6.98,49.55,58.24,12.8,0,10.98,12.13,8.84,85.3,0,14.6,12.12,41.82,19.5,3.51
97529,93.08,67.69,86.75,90.55,76.02,88.78,85.62,91.04,89.91,88.24,88.33,35.35,86.49,75.72,82.94,87.14,92.73,90.74,63.94,71.75,83.63,87.11,91.15,72.88,69.28,92.53,89.42,65.49,89.09,92.47,70.96,62.48,89.56,74.28,91.67,85.08,93.77,59.91,76.11,55.24,83.84
97530,100,91.1,92.56,92.64,94.98,87.38,65.03,92.98,90.39,96.76,95.07,60.74,57.31,76.23,90.74,87.16,86.83,94.2,100,64.21,78.01,100,100,81.59,85.57,87.55,86.53,88.79,96.7,85.06,91.62,80.37,100,95.08,86.05,89.91,100,65.89,73.31,88.96,87.75
97531,86.45,93.43,93.19,81.16,79.16,92.34,84.56,92.35,89.76,66.94,89.03,75.08,96.31,91.71,98.54,100,95.16,100,98.72,87.91,77.18,91.04,86.44,91.15,78.5,94.01,90.52,87.97,97.97,89.87,97.34,88.62,100,85.49,100,100,93.17,79.48,86.84,94.15,93.33
97532,100,36.22,86.03,80.63,66.46,94.46,89.4,93.94,86.75,94.27,72.69,59.76,70.69,91.2,82.54,77.16,78.35,78.5,75.04,53.25,88.43,81.28,100,58.25,72.65,89.25,57.87,71.41,80.7,72.62,56.38,74.59,95.01,72.87,85.34,85.33,79.27,71.2,73.48,28.95,56.36
97533,72.11,31.58,90.73,55.41,78.39,89.32,69.76,7.93,73.8,51.75,71.74,69.95,24.11,58.3,65.24,91.66,59.37,63.28,66.42,61.11,57.61,78.49,89.36,63.11,63.84,61.85,69.45,70.52,64.53,36.29,33.03,39.33,63.87,51.38,91.83,58.52,41.66,58.81,76.7,11.56,40.58
97534,79.34,74.44,91.87,75.28,85.75,100,87.08,87.44,100,100,86.45,71.39,83.17,57.56,80.58,86.57,86.65,83.49,93.17,69.07,84.94,96.9,100,82.52,71.53,94.38,87.69,73.7,87.32,84.02,84.44,63.79,87.78,61.82,94.88,77.28,77.77,35.26,70.42,46.71,60.64
97535,52.94,49.35,94.51,89.87,80,92.93,81.66,63.62,67.54,71.62,56.88,78.8,40.52,58.05,74.02,94.68,81.47,82.25,35.64,73.76,83.41,66.53,88.11,69.48,55.62,71.78,70.19,70.01,61.88,58.1,27.88,73.59,81.81,71.73,90.43,71.14,71.36,60.04,76.69,67.16,66.77
97536,79.88,46.11,90.79,77.1,79.46,85.55,76.16,50.6,59.98,70.21,59.17,56.48,64.15,70.9,48.72,82.27,67.19,79.16,61.55,75,81.19,94.63,62.3,67.74,55.8,82.61,69.34,80.9,79.11,74.59,53.23,62.15,84.56,37.52,86.24,85.09,69.46,53.6,81.43,40.74,64.6
97537,89.56,42.18,91.28,53.71,82.7,95.4,25.95,72.3,65.06,69.54,63.39,65.27,57.21,83.12,82.32,91.69,81.37,80.99,55.59,71.55,70.48,93.27,88.61,61.84,60.26,82.71,88.5,72.58,87.96,65.93,51.01,70.99,94.39,67.12,81.46,86.83,93.94,57.28,74.35,67.9,75.31
97538,87.74,34.4,87.6,77.75,88.38,92.23,60.16,75.07,73.76,44.5,44.6,68.84,91.05,93.1,66.21,75.26,73.23,83.64,30.28,70.03,71.83,40.63,82.44,59.66,47.73,65.77,92.36,78.44,98.71,49.45,52.34,68.41,87.92,65.19,94.82,78.1,68.35,58.94,69.41,55.9,71.41
97539,78.22,31.59,89.81,79.11,87.48,66.16,75.35,47.55,85.92,68.02,82.86,72,63.67,80.49,75.83,83.15,66.8,75.83,54.29,59.17,87.4,78.68,86.98,81.14,57.22,77.58,83.47,70.18,65.53,67.42,23.78,81.42,85.56,80.31,87.68,62.17,90.73,64.46,80.54,81.01,77.21
97540,88.28,41.91,91.19,71.39,66.28,80.28,69.04,61.41,65.45,72,76.01,68.52,58.55,65.54,68.67,80.82,67.59,72.33,34.76,47.08,59.42,73.79,85.22,56.91,72.17,87.63,69.82,65.66,82.57,75.25,67.55,83.27,91.18,87.54,91.36,77.74,68.07,58.34,80.95,53.82,75.45
97541,94.83,72.5,97,71.13,94.06,86.25,69.86,30.61,75.71,55.55,67.02,56.78,57.61,87.16,92.31,95.48,76.58,91.16,92.5,70.41,68.81,87.7,95.3,76.63,87.53,94.46,90.31,91.23,90.42,88.13,97.08,83.25,90.74,100,85.19,87.05,91.61,66.79,77.31,71.76,93.89
97542,81.87,69.58,91.08,94.77,90.95,89.19,91.41,57.68,93.21,94.49,76.01,57.02,63.7,83.83,93.08,92.4,91.89,70.92,78.13,55.84,73.74,79.31,92.71,94.45,72.8,79.93,85.75,66.77,92.29,86.37,64.29,82.27,88.74,91.37,76.23,83.8,73.41,59.81,88.69,74.01,84.43
97543,93.03,83.09,85.73,84.73,93.82,85.83,84.18,56.21,90.93,90.15,75.58,76.24,53.35,90.95,86.47,92.09,87.91,88.45,93.5,58.15,92.41,86.99,89.59,78.18,74.32,87.65,87.18,78.1,86.78,92.84,70.2,80.73,80.18,79.15,99.04,94.84,94.92,68.12,89.05,77.58,93.35
97544,86.85,62.72,90.38,78.5,77.22,87.57,65.55,69.84,68.86,49.02,88.09,66.38,62.58,65.96,86.21,92.6,84.66,89.16,53.22,67.66,62.11,90.54,100,66.27,67.3,86.26,94.4,67.87,89.69,83.7,70.22,75.63,0,,,2.64,0,,,,0
97545,79.03,16.33,89.98,87.4,63.34,57.12,76.15,89.06,77.49,32.66,49.72,72.46,24.28,32.47,58.22,73.93,39.33,28.44,28.36,38.83,67.4,22.88,85.31,73.72,43.11,68.95,74.74,80.72,60.26,71.07,62.9,58.82,71.29,55.22,74.61,60.98,49.17,73.5,82.57,37.64,64.05
97546,64.18,59.71,89.36,90.89,75.31,83.22,76.78,5.74,79.78,51.51,55.39,68.34,29.61,34.34,69.33,81.62,59.89,29.5,38.92,41.93,74.7,42.08,75.01,65.18,48.75,74.97,93.4,63.7,36.36,67.63,63.35,51.5,63.74,55.97,86.67,66.71,56.68,34.85,69.33,24.32,57.04
97547,58.01,13.13,91.07,66.34,69.99,80.22,49.83,6.31,56.53,31.48,11.01,57.79,32.95,25.51,82.54,75.08,61.51,58.58,44.32,40.48,67.99,45.89,76.32,71.44,58.46,79.74,94.86,57.65,67.36,49.59,34.02,67.56,70.82,67.21,85.03,71.2,70.95,60.89,68.96,40.78,63.71
97548,50.95,38.14,83.4,73.29,20.1,62.04,38.36,6,52.93,19.73,12.36,63.77,43.39,10.18,17.19,57.69,12.76,8.75,61.56,7.26,60.31,24.04,14.01,59.4,8.35,31.55,21.27,24.53,11.66,8.2,46.49,9.22,34.87,52.98,80.87,41.26,5.05,45.08,46.36,28.18,30.57
97549,86.71,92.07,85.63,88.07,35.03,86.53,74.18,28.56,67.72,72.73,38.59,74.2,89.67,49.99,71.03,83.47,51.19,39.04,38.47,28.49,83.42,63.44,73.69,84.13,50.67,83.59,92.47,72.74,83.17,50.55,26.39,55.89,57.89,58.56,62.13,61.26,46.16,80.52,89.47,37.99,63.93
97550,79.08,32.15,94.71,86.15,59.37,63.38,52.18,18.96,53.26,30.26,51.89,16.51,100,61.22,61.55,71.85,31.1,51.86,23.34,28.69,67.97,90.6,29.97,56.8,36.09,62.75,69.16,53.91,68.64,57.05,5.78,40.38,67.66,52.34,86.79,60.19,46.23,60.25,58.84,47.92,51.81
97551,54.3,57.97,88.75,33.67,85,84.12,14.05,80.89,7.27,14.17,91.58,53.2,59.03,90.59,90.67,36.5,59.89,67.03,38.44,53.36,12.79,49.43,30.67,0,27.62,10.28,20.9,8.98,94.57,16.67,74.58,2.02,93.36,31.67,69.19,48.08,28.63,11.95,27.79,0.2,0
97552,85.94,47.81,88.16,68.61,89.49,91.37,72.24,68.2,87.02,78,76.52,74.31,84.73,55.1,72.72,55.02,77.78,75.43,80.2,64.83,50.99,93.64,85.26,63.48,44.25,57.15,63.96,62.44,86.81,30.12,59.58,33.49,73.11,47.31,89.98,34.61,72.36,30.83,54.02,30.92,50.83
97553,54.11,28.27,91.46,67.06,19.54,91.7,59.4,29.34,55.81,63.59,24.5,60.45,55.78,65.78,32.85,55.74,17.3,39.9,6.95,32.2,74.94,38.55,67.68,28.15,94.96,55.5,59.8,15.86,63.21,7.43,72.88,7.57,44.04,32.05,67.1,0,7.85,18.81,64.95,14,9.66
97554,87.98,59.45,100,39.47,92.02,92.82,84.31,94.11,51.81,73.38,68.62,59.64,68.3,65.15,83.2,74.84,81.62,93.31,71.79,75.95,73.34,88.17,91.6,67.31,61.68,72.95,58.25,78.78,100,56.29,35.41,57.84,84.23,70.74,92.08,71.62,88.97,37.04,83,61.44,77.94
97555,69.87,15.03,100,41.41,62.15,75.84,66.76,29,71.03,63.94,74.08,64,55.27,57.01,43.75,73.14,72.94,38.12,18.22,33.03,70.3,73.57,93.74,64.59,30.37,41.35,63.96,30.06,82.92,29.82,6.4,32.24,77.35,40.81,88.74,58.61,62.58,55.09,70.8,21.44,55.19
97556,54.36,26.8,92.32,52.13,15.6,59.25,64.27,49.49,17.34,69.42,5.71,56.48,100,34.3,7.48,40.21,12.64,7.45,68.46,39.88,38.79,14.09,41.9,25.97,73.15,7.15,20.34,17.07,18.34,0.82,10.27,30.6,13.75,24.67,64.82,24.35,44.47,54.65,70.83,11.9,47.36
97557,88.65,66.43,99.66,91.59,87.88,68.7,77.23,59.64,77.57,90.49,66.46,63.11,84.27,28.81,89.49,90.55,100,85.03,84.11,84.27,80.1,91.45,87.79,84.13,71.42,62.1,68.06,64.68,99.31,91.48,61.97,47.87,91.31,80.95,94.86,69.57,94.76,56.94,94.92,71.61,92.09
97558,67.15,42.67,57.68,81.36,51.34,68.1,74.97,27.71,58.66,91.49,32.27,63.25,78.58,0,64.37,32.89,50.98,20.5,6.2,22.08,80.43,35.42,13.19,52.81,31.01,60.6,27.03,45.32,30.97,19.4,3.49,45.83,22.78,34.87,83.93,27.89,42.16,5.54,62.66,21.47,32.8
97559,75.72,52.32,90.67,93.33,80.79,86.73,66.55,81.64,73.27,85.94,51.18,61.7,40.55,73.05,50.29,78.08,82.34,71.68,51.03,76.38,62.27,82.95,88.66,72.83,41.99,72.82,66.84,61.52,80.22,39.87,56.6,50.84,72.23,67.83,90.93,61.62,34.83,8.73,83.38,12.49,33.05
97560,83.44,37.72,85.88,55.74,58.54,79.4,36.55,9.29,55.55,78.46,84.76,72.29,47.36,62.59,66.21,68.36,66.36,76.74,29.47,48.64,65.1,88.63,71.28,79.4,54.51,63.31,56.53,67.68,87.57,62.02,71.79,48.84,65.29,48.33,93,84.98,89.87,26.78,65.42,67.05,83.6
97561,66.39,19.23,88.34,8.8,38.1,81.85,15.98,43.81,42.77,59.63,31.02,56.17,60.13,76.27,42.81,57.09,53.96,73.71,85.48,60.62,7.74,41.25,49.75,0,26.8,27.39,53.21,16.26,58.38,7.42,67.87,11.5,74.47,29.05,71.57,20.6,16.84,0,26.22,10.69,21.71
97562,45.22,59.41,84.41,69.94,45.32,74.15,81.64,93.74,57.65,57.73,33.09,68.53,48.75,71.44,54.53,76.49,42.95,62.83,87.91,91.5,55.64,45.33,89.74,67.97,37.13,49.9,28.34,25.9,65.29,25.78,8.8,12.9,69.46,52.71,72.34,12.21,40.62,53.63,69.97,29.26,41.58
97563,64.36,58.59,86.8,30.65,63.88,68.13,62.69,17.43,70.27,65.72,46.27,36.35,23.61,44.38,55.29,38.48,38.91,53.75,32.67,30.92,44.25,61.19,89.07,53.42,43.3,52.16,60.31,55.59,84.57,36.82,28.76,50.86,84.58,56.03,73.34,66.37,73.13,40.94,80.02,12.67,38.03
97564,78.01,63.56,93.72,6.02,74.43,77.58,29.4,88.34,43.57,29.35,57.8,62.18,74.4,58.29,34.92,62.64,64.2,91.46,17.57,27.3,34.12,39.42,91.03,61.13,38.71,27.56,66,64.06,69.25,17.66,50.31,23.81,72.51,32.93,73.23,20.16,16.79,26.88,0,6.09,27.66
97565,76.2,8.02,93.74,27.9,68.78,66.54,27.94,75.64,49,5.51,70.43,64.65,17.73,60.57,28.12,68.19,53.73,42.64,66.54,75.73,27.44,65.94,37.32,49.72,40.04,58.85,50.93,42.41,35.06,31.38,10.64,17.21,64.1,40.5,67.51,8.98,30.08,17.46,59.01,28.95,52.68
97566,0,1.84,12.21,17.1,,13.24,9.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97567,64.68,92.98,85.13,81.41,100,90.28,79.07,78.91,99.31,72.98,100,93.86,96.25,94.66,88.6,93.07,85.72,95.31,88.61,91.74,59.71,82.46,89,59.98,80.36,80.88,90.32,97.48,100,87.92,93.07,70.99,84.94,80.58,92.33,85.89,92.99,73.28,74.57,59.18,89.46
97568,96.86,85.99,91.32,89.16,92.35,87.41,85.02,77.9,87.59,85.17,100,65.09,40.96,80.1,59.48,89.71,89.32,97.02,100,86.95,88.18,63.25,87.55,88.67,85.13,85.69,93.02,86.35,97.09,85.33,100,80.55,67.6,74.34,92.7,90.57,79.98,60.85,80.66,28.3,78.74
97569,59.12,86.46,76.54,72.61,88.58,90.74,91.5,92.98,88.05,56.66,100,53.28,62.31,68.31,64.91,79.47,93.19,67.77,60.91,91.01,68.15,63.21,94.55,57.84,52.76,74.27,74.44,94.09,74.45,59.91,42.1,73.79,77.49,57.74,86.01,65.99,88.68,30.18,72.65,75.63,82.12
97570,88.01,70.58,10.3,88.14,13.94,5.36,49.75,15.43,51.04,23.04,100,36.22,5.24,8.67,56.86,53.54,56.21,50,26.39,52.66,6,14.09,35.86,8.57,33.99,27.13,36.69,15.15,18.51,7.61,48.19,65.26,8.77,57.53,63.77,17.6,14.08,28.44,56.48,46.47,32.01
97571,29.37,13.29,8.07,25.47,31.36,8.66,55.51,36.79,33.8,5.19,50.29,36.17,16.91,73.66,7.16,74.24,19.47,58.52,12.63,15.31,25.76,7.07,25.46,10.22,0,13.8,10.11,27.64,75.26,0,15.77,13.54,37.21,25.77,49.62,10.3,3.66,19.6,67.21,12.23,21.63
